"cocktail_ingredient_id","ingredient_amount","ingredient_name","ingredient_type","ingredient_unit","cocktail_id","ingredient_id","ingredient_amont"
1545,"44.4","Cognac","Brandy","ml",274,573,""
1546,"29.6","Dry vermouth","Wine","ml",274,709,""
1547,"7.4","파인애플 시럽","General","ml",274,1409,""
1548,"7.4","Maraschino Liqueur","Liqueur","ml",274,1163,""
1549,"2","Peychaud의 비터스","General","ds",274,1390,""
1550,"1","레몬 껍질","Garnish","twst",274,1088,""
1551,"29.6","Gin","Gin","ml",275,803,""
1552,"14.8","Suze","Liqueur","ml",275,1725,""
1553,"7.4","Benedictine","Liqueur","ml",275,376,""
1554,"7.4","꿀 시럽 (1:1)","General","ml",275,971,""
1555,"29.6","Dry vermouth","Wine","ml",275,709,""
1556,"2","비터스, Bittermens Xocolatl Mole","General","ds",275,229,""
1557,"59.1","Cynar","Liqueur","ml",276,654,""
1558,"22.2","카시스","General","ml",276,430,""
1559,"29.6","에스프레소","General","ml",276,553,""
1560,"59.1","Barbados Rum, Mount Gay Eclipse Black","Rum","ml",277,167,""
1561,"7.4","Allspice Dram, Bitter Truth","Liqueur","ml",277,25,""
1562,"19.7","오렌지 주스","General","ml",277,1276,""
1563,"9.9","망고 주스","General","ml",277,1154,""
1564,"14.8","라임 쥬스","General","ml",277,1119,""
1565,"7.4","패션프루트 시럽, Monin","General","ml",277,1333,""
1566,"1","비터스, Angostura","General","ds",277,74,""
1567,"8","Hellfire Habanero Shrub, Bittermens","General","dr",277,952,""
1568,"1","노란색 피망","General","sli",277,185,""
1569,"59.1","Madeira","Wine","ml",278,1145,""
1570,"22.2","Benedictine","Liqueur","ml",278,376,""
1571,"7.4","Maraschino Liqueur","Liqueur","ml",278,1163,""
1572,"1","Absinthe","Spirits","ds",278,2,""
1573,"1","레몬 껍질","Garnish","twst",278,1088,""
1574,"22.2","Pisco","Brandy","ml",279,1420,""
1575,"22.2","Swedish Punsch","Liqueur","ml",279,1727,""
1576,"22.2","Aromatized wine, Cocchi Americano","Wine","ml",279,126,""
1577,"22.2","라임 쥬스","General","ml",279,1119,""
1578,"40.7","Barbados Rum, Kaniche","Rum","ml",280,164,""
1579,"19.7","Rye, Rittenhouse 100","Whisky","ml",280,1601,""
1580,"14.8","Bianco Vermouth, Cinzano Bianco","Wine","ml",280,196,""
1581,"14.8","Amaro Meletti","Liqueur","ml",280,46,""
1582,"1","Herbal liqueur, Yellow Chartreuse","Liqueur","t",280,961,""
1583,"2","비터스, Angostura","General","ds",280,74,""
1584,"22.2","Mezcal (Verde)","Mezcal","ml",281,1200,""
1585,"14.8","Rye, Rittenhouse 100","Whisky","ml",281,1601,""
1586,"14.8","카시스","General","ml",281,430,""
1587,"14.8","Pine liqueur","Liqueur","ml",281,1400,""
1588,"22.2","라임 쥬스","General","ml",281,1119,""
1589,"1","비터스, Angostura Orange","General","ds",281,1263,""
1590,"44.4","Bourbon, Woodford Reserve","Whisky","ml",282,347,""
1591,"22.2","Averna","Liqueur","ml",282,138,""
1592,"22.2","Aperol","Liqueur","ml",282,83,""
1593,"1","Peychaud의 비터스","General","ds",282,1390,""
1594,"1","회향 비터스","General","ds",282,753,""
1595,"59.1","Overproof bourbon, Old Grand Dad 114","Whisky","ml",283,1307,""
1596,"14.8","Cynar","Liqueur","ml",283,654,""
1597,"14.8","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",283,961,""
1598,"2","Peychaud의 비터스","General","ds",283,1390,""
1599,"22.2","Rye, Rittenhouse 100","Whisky","ml",284,1601,""
1600,"22.2","Mezcal","Mezcal","ml",284,1191,""
1601,"22.2","Sloe gin","Gin","ml",284,1666,""
1602,"22.2","Cynar","Liqueur","ml",284,654,""
1603,"4","Peychaud's 비터스","General","ds",284,1390,""
1604,"1","Absinthe","Spirits","rinse",284,2,""
1605,"1","레몬 껍질","Garnish","twst",284,1088,""
1606,"44.4","Rye","Whisky","ml",285,1585,""
1607,"14.8","Mezcal","Mezcal","ml",285,1191,""
1608,"14.8","Benedictine","Liqueur","ml",285,376,""
1609,"14.8","Suze (Or other gentian liqueur)","Liqueur","ml",285,1725,""
1610,"2","비터스, Bittermens Xocolatl Mole","General","ds",285,229,""
1611,"1","레몬 껍질","Garnish","twst",285,1088,""
1612,"29.6","Gin (Barrel aged)","Gin","ml",286,805,""
1613,"14.8","Applejack","Brandy","ml",286,103,""
1614,"22.2","Cynar","Liqueur","ml",286,654,""
1615,"14.8","Ancho Reyes Verde chile liqueur","Liqueur","ml",286,71,""
1616,"14.8","Fernet","Spirits","ml",286,754,""
1617,"14.8","비트 시럽","General","ml",286,184,""
1618,"1","실란트로","Garnish","lf",286,501,""
1619,"37","Gin, St. George Dry Rye","Whisky","ml",287,858,""
1620,"37","Aquavit","Spirits","ml",287,117,""
1621,"22.2","Dry vermouth, Dolin","Wine","ml",287,711,""
1622,"1","비터스, Scrappy 's Celery","General","ds",287,209,""
1623,"1","칵테일 양파","Garnish","",287,530,""
1624,"1","딜","Garnish","spg",287,689,""
1625,"29.6","Gin","Gin","ml",288,803,""
1626,"14.8","Amaro, Cappelletti Sfumato Rabarbaro","Liqueur","ml",288,54,""
1627,"14.8","Aperol","Liqueur","ml",288,83,""
1628,"29.6","Sweet vermouth","Wine","ml",288,1730,""
1629,"1","자몽 껍질","Garnish","twst",288,914,""
1630,"59.1","Gin","Gin","ml",289,803,""
1631,"14.8","Vodka","Vodka","ml",289,1827,""
1632,"7.4","Aromatized wine, Lillet Blanc (or Cocchi Americano)","Wine","ml",289,1111,""
1633,"1","레몬 제스트","Garnish","twst",289,1080,""
1634,"44.4","Blanco Tequila","Tequila","ml",290,271,""
1635,"22.2","Herbal liqueur, Green Chartreuse","Liqueur","ml",290,958,""
1636,"22.2","Elderflower liqueur, St. Germain","Liqueur","ml",290,739,""
1637,"22.2","라임 쥬스","General","ml",290,1119,""
1638,"1","오렌지 비터스","General","ds",290,1265,""
1639,"37","Bourbon, Knob Creek","Whisky","ml",291,337,""
1640,"37","Sweet vermouth, Carpano Antica Formula","Wine","ml",291,1733,""
1641,"14.8","Triple sec, Cointreau","Liqueur","ml",291,1794,""
1642,"7.4","레몬 주스","General","ml",291,1086,""
1643,"37","Aquavit, Tattersall","Spirits","ml",292,122,""
1644,"37","Gin, Tanqueray","Gin","ml",292,860,""
1645,"9.9","Ginger liqueur, Stirrings","Liqueur","ml",292,878,""
1646,"7.4","Triple sec, Cointreau","Liqueur","ml",292,1794,""
1647,"3","오렌지 비터스, Regans 'Orange Bitters","General","ds",292,1265,""
1648,"1","오렌지 껍질","Garnish","twst",292,1291,""
1649,"59.1","Rye (or Bourbon)","Whisky","ml",293,1585,""
1650,"14.8","오렌지 주스","General","ml",293,1276,""
1651,"14.8","레몬 주스","General","ml",293,1086,""
1652,"1","그레나딘","General","t",293,934,""
1653,"1","오렌지","Garnish","sli",293,1264,""
1654,"1","마라스치노 체리","Garnish","",293,451,""
1655,"118.3","오렌지 주스","General","ml",294,1276,""
1656,"118.3","Rye, Old Overholt","Whisky","ml",294,1597,""
1657,"29.6","레몬 주스","General","ml",294,1086,""
1658,"29.6","Orange Curacao, Bols","Liqueur","ml",294,1271,""
1659,"29.6","Apricot liqueur, Rothman & Winter Orchard Apricot","Liqueur","ml",294,114,""
1660,"1","그레나딘","General","spl",294,934,""
1661,"2","비터스, Stirrings Blood Orange","General","dr",294,1263,""
1662,"2","오렌지","Garnish","sli",294,1264,""
1663,"2","체리","Garnish","",294,451,""
1664,"295.7","크리스핀 사이다","General","ml",295,618,""
1665,"14.8","Licor 43","Liqueur","ml",295,1098,""
1666,"29.6","레몬 주스","General","ml",295,1086,""
1667,"147.9","아구아 프레스카","General","ml",295,17,""
1668,"1","레몬 껍질","General","twst",295,1087,""
1669,"1","레몬 밤","General","spg",295,1082,""
1670,"44.4","Fino sherry, Tio Pepe","Wine","ml",296,767,""
1671,"29.6","Bianco Vermouth, Dolin","Wine","ml",296,197,""
1672,"22.2","Galliano","Liqueur","ml",296,777,""
1673,"14.8","Overproof rum, Wray & Nephew Overproof","Rum","ml",296,1314,""
1674,"2","오렌지 꽃 수","General","dr",296,1274,""
1675,"59.1","Aquavit, Tattersall","Spirits","ml",297,122,""
1676,"22.2","Apricot liqueur, Rothman & Winter Orchard Apricot","Liqueur","ml",297,114,""
1677,"37","Pear eau de vie, Clear Creek","Brandy","ml",298,1368,""
1678,"22.2","Mezcal, Del Maguey Vida","Mezcal","ml",298,1204,""
1679,"22.2","레몬 주스","General","ml",298,1086,""
1680,"22.2","파인애플 쥬스","General","ml",298,1406,""
1681,"14.8","생강 시럽","General","ml",298,880,""
1682,"59.1","Gin, Blackwoods","Gin","ml",299,827,""
1683,"22.2","Sweet vermouth, Carpano Punt e Mes","Wine","ml",299,1735,""
1684,"22.2","Amaro Montenegro","Liqueur","ml",299,47,""
1685,"2","오렌지 비터스, Regans 'Orange Bitters","General","ds",299,1265,""
1686,"1","타임","Garnish","spg",299,1780,""
1687,"59.1","Rum, Appleton Estate V/X","Rum","ml",300,1561,""
1688,"22.2","패션프루트 시럽","General","ml",300,1333,""
1689,"22.2","라임 쥬스","General","ml",300,1119,""
1690,"2","비터스, Angostura","General","ds",300,74,""
1691,"44.4","Genepy, Dolin Genepy des Alpes","Liqueur","ml",301,783,""
1692,"29.6","Gin, Voyager","Gin","ml",301,866,""
1693,"14.8","라임 쥬스","General","ml",301,1119,""
1694,"14.8","파인애플 주스","General","ml",301,1406,""
1695,"14.8","Falernum","Liqueur","ml",301,745,""
1696,"59.1","Bourbon","Whisky","ml",302,321,""
1697,"22.2","Averna","Liqueur","ml",302,138,""
1698,"7.4","비터스, Angostura","General","ml",302,74,""
1699,"3","Allspice Dram","Liqueur","ds",302,24,""
1700,"59.1","Gin (11 Wells - Ecgberht Gin)","Gin","ml",303,804,""
1701,"22.2","Orange chocolate liqueur, Distillerie de Biercee Orangine","Liqueur","ml",303,1267,""
1702,"1/2","Absinthe","Spirits","bsp",303,2,""
1703,"2","비터스, Five Watt - Gin Bitters","General","ds",303,246,""
1704,"29.6","Apple brandy, Lairds","Brandy","ml",304,91,""
1705,"29.6","Galliano","Liqueur","ml",304,777,""
1706,"3","Peychaud의 비터스","General","ds",304,1390,""
1707,"1","레몬 껍질","General","twst",304,1087,""
1708,"44.4","Gin, Broker's","Gin","ml",305,831,""
1709,"22.2","Amaro Montenegro","Liqueur","ml",305,47,""
1710,"22.2","흰색 자몽 주스","General","ml",305,910,""
1711,"7.4","시나몬 시럽","General","ml",305,511,""
1712,"29.6","Scotch, Monkey Shoulder","Whisky","ml",306,1637,""
1713,"14.8","Cherry Liqueur","Liqueur","ml",306,458,""
1714,"22.2","Sweet vermouth, Dolin","Wine","ml",306,1741,""
1715,"22.2","Strega","Liqueur","ml",306,1717,""
1716,"1","블러드 오렌지 비터스","General","ds",306,293,""
1717,"22.2","Genever","Liqueur","ml",307,784,""
1718,"22.2","Apple Brandy","Brandy","ml",307,87,""
1719,"29.6","Cardamaro","Wine","ml",307,419,""
1720,"7.4","Benedictine","Liqueur","ml",307,376,""
1721,"7.4","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",307,961,""
1722,"2","Peychaud의 비터스","General","ds",307,1390,""
1723,"1","레몬 껍질","Garnish","twst",307,1088,""
1724,"59.1","Gin","Gin","ml",308,803,""
1725,"29.6","라임 쥬스","General","ml",308,1119,""
1726,"29.6","코코넛 워터","General","ml",308,552,""
1727,"22.2","생강 시럽","General","ml",308,880,""
1728,"59.1","토닉 워터","General","ml",308,1788,""
1729,"6","태국 바질","General","lf",308,171,""
1730,"4","민트","General","lf",308,1214,""
1731,"2","Peychaud의 비터스","General","ds",308,1390,""
1732,"44.4","Scotch","Whisky","ml",309,1623,""
1733,"14.8","Sweet vermouth, Carpano Punt e Mes","Wine","ml",309,1735,""
1734,"14.8","Apricot liqueur","Liqueur","ml",309,110,""
1735,"14.8","Walnut Liqueur, Nux Alpina (Or Nocino)","Liqueur","ml",309,1842,""
1736,"1","비터스, Angostura","General","ds",309,74,""
1737,"1","오렌지 비터스","General","ds",309,1265,""
1738,"1","오렌지 껍질","Garnish","twst",309,1291,""
1739,"44.4","Blended Scotch, Dewar's","Whisky","ml",310,286,""
1740,"14.8","Drambuie","Liqueur","ml",310,697,""
1741,"22.2","아가베 시럽","General","ml",310,15,""
1742,"29.6","에스프레소","General","ml",310,553,""
1743,"1","Cayenne Pepper","General","pn",310,1894,""
1744,"2","비터스, Bittermens Xocolatl Mole","General","ds",310,229,""
1745,"3","커피 콩","Garnish","",310,555,""
1746,"29.6","Gin","Gin","ml",311,803,""
1747,"29.6","드라이 사케","General","ml",311,1611,""
1748,"14.8","Absinthe, Mata Hari","Spirits","ml",311,8,""
1749,"14.8","Maraschino Liqueur, Luxardo","Liqueur","ml",311,1164,""
1750,"14.8","라임 쥬스","General","ml",311,1119,""
1751,"1","스웨덴 비터스","General","dr",311,1726,""
1752,"59.1","Bourbon, 100 proof","Whisky","ml",312,323,""
1753,"22.2","Creme de Banane, Giffard","Liqueur","ml",312,622,""
1754,"7.4","Aromatized wine, Cocchi Americano","Wine","ml",312,126,""
1755,"1","비터스, Xocolatl Mole","General","ds",312,582,""
1756,"37","Blanco Tequila","Tequila","ml",313,271,""
1757,"22.2","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",313,961,""
1758,"29.6","라임 주스","General","ml",313,1119,""
1759,"7.4","Agave Syrup","General","ml",313,15,""
1760,"22.2","Gin","Gin","ml",314,803,""
1761,"22.2","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",314,961,""
1762,"22.2","Suze","Liqueur","ml",314,1725,""
1763,"22.2","레몬 주스","General","ml",314,1086,""
1764,"19.7","Ginger Wine, Stone's","Wine","ml",315,883,""
1765,"29.6","Ramazzotti","Liqueur","ml",315,1469,""
1766,"14.8","Rum, Smith & Cross","Rum","ml",315,1581,""
1767,"2","Mezcal (Float)","Mezcal","t",315,1193,""
1768,"1","비터스, Bittermens Xocolatl Mole","General","ds",315,229,""
1769,"1","레몬 제스트","General","twst",315,1081,""
1770,"51.8","Anejo tequila","Tequila","ml",316,147,""
1771,"22.2","Aromatized wine, Cocchi Vermouth di Torino","Wine","ml",316,129,""
1772,"7.4","Amere Sauvage, Bittermens","Liqueur","ml",316,70,""
1773,"2","비터스, Abbott's","General","ds",316,214,""
1774,"44.4","Red wine","Wine","ml",317,1487,""
1775,"22.2","Brandy","Brandy","ml",317,351,""
1776,"22.2","Rye (high proof)","Whisky","ml",317,1586,""
1777,"29.6","파인애플 쥬스","General","ml",317,1406,""
1778,"14.8","레몬 주스","General","ml",317,1086,""
1779,"14.8","오렌지 주스","General","ml",317,1276,""
1780,"7.4","Falernum","Liqueur","ml",317,745,""
1781,"7.4","Orgeat 아몬드 시럽","General","ml",317,1300,""
1782,"7.4","메이플 시럽","General","ml",317,1161,""
1783,"3","비터스, Angostura","General","ds",317,74,""
1784,"1","육두구","Garnish","pn",317,1247,""
1785,"1","레몬","Garnish","sli",317,1080,""
1786,"2","파인애플","Garnish","lf",317,1403,""
1787,"59.1","Gold rum","Rum","ml",318,889,""
1788,"14.8","Becherovka","Liqueur","ml",318,178,""
1789,"14.8","Benedictine","Liqueur","ml",318,376,""
1790,"7.4","시나몬 시럽","General","ml",318,511,""
1791,"3","오렌지 비터스, Angostura orange","General","ds",318,1265,""
1792,"1","오렌지 껍질","Garnish","twst",318,1291,""
1793,"29.6","Apple liqueur, Du Nord","Liqueur","ml",319,98,""
1794,"22.2","Blended Scotch, Cutty Sark","Whisky","ml",319,285,""
1795,"14.8","꿀 시럽 (1:1)","General","ml",319,971,""
1796,"14.8","레몬 주스","General","ml",319,1086,""
1797,"2","Bitters, Dashfire Allspice","General","ds",319,237,""
1798,"1","레몬 껍질","Garnish","twst",320,1088,""
1799,"59.1","Blended Scotch","Whisky","ml",320,281,""
1800,"14.8","간단한 시럽 (홍차 주입)","General","ml",320,1759,""
1801,"7.4","Becherovka","Liqueur","ml",320,178,""
1802,"1","초콜릿 비터스","General","ds",320,484,""
1803,"37","Mezcal","Mezcal","ml",321,1191,""
1804,"37","Amer Picon","Liqueur","ml",321,60,""
1805,"37","Sweet vermouth, Carpano Punt e Mes","Wine","ml",321,1735,""
1806,"3","비터스, Amargos chunchos","General","ds",321,215,""
1807,"44.4","Jamaican rum, Appleton V/X","Rum","ml",322,1029,""
1808,"44.4","Puerto Rican Rum (gold)","Rum","ml",322,1456,""
1809,"29.6","Demerara Rum, Lemon Hart 151","Rum","ml",322,683,""
1810,"22.2","라임 쥬스","General","ml",322,1119,""
1811,"2","자몽 주스","General","t",322,910,""
1812,"1","시나몬 시럽","General","t",322,511,""
1813,"1","그레나딘","General","t",322,934,""
1814,"14.8","Falernum, Velvet Falernum","Liqueur","ml",322,748,""
1815,"1/8","Pastis, Pernod","Spirits","t",322,1340,""
1816,"1","비터스, Angostura","General","ds",322,74,""
1817,"3/4","부서진 얼음","General","c",322,984,""
1818,"1","민트","Garnish","spg",322,1213,""
1819,"59.1","Rye, Knob Creek","Whisky","ml",323,1596,""
1820,"14.8","Averna","Liqueur","ml",323,138,""
1821,"14.8","생강 시럽","General","ml",323,880,""
1822,"44.4","Pisco, Don Cesar Italia","Brandy","ml",324,1426,""
1823,"14.8","Parfait Amour","Liqueur","ml",324,1325,""
1824,"22.2","레몬 주스","General","ml",324,1086,""
1825,"14.8","생강 시럽","General","ml",324,880,""
1826,"2","비터스, Plum Bitters (Fee Brothers)","General","ds",324,1433,""
1827,"2","산딸기","General","",324,1472,""
1828,"44.4","Aperol","Liqueur","ml",325,83,""
1829,"29.6","Absinthe, Lucid","Spirits","ml",325,7,""
1830,"29.6","레몬 주스","General","ml",325,1086,""
1831,"7.4","간단한 시럽","General","ml",325,1657,""
1832,"1","오렌지 비터스, Regans 'Orange Bitters","General","ds",325,1265,""
1833,"1","오렌지 껍질","Garnish","twst",325,1291,""
1834,"22.2","Scotch (Compass Box's Great King Street)","Whisky","ml",326,1624,""
1835,"22.2","Apple brandy, Laird's Bonded","Brandy","ml",326,90,""
1836,"22.2","Drambuie","Liqueur","ml",326,697,""
1837,"22.2","Cynar","Liqueur","ml",326,654,""
1838,"22.2","레몬 주스","General","ml",326,1086,""
1839,"7.4","꿀 시럽 (1:1)","General","ml",326,971,""
1840,"1","레몬 껍질","Garnish","twst",326,1088,""
1841,"59.1","Tequila, El Jimador Reposado (aloe washed, see note)","Tequila","ml",327,1769,""
1842,"29.6","라임 쥬스","General","ml",327,1119,""
1843,"29.6","계란 흰자","General","ml",327,731,""
1844,"14.8","Framboise, Mathilde","Liqueur","ml",327,774,""
1845,"14.8","아가베 시럽","General","ml",327,15,""
1846,"6","비터스, Bittercube Corazon","Garnish","dr",327,223,""
1847,"29.6","Gin, Hendrick's","Gin","ml",328,843,""
1848,"29.6","Bourbon, Maker's Mark","Whisky","ml",328,340,""
1849,"29.6","Elderflower liqueur, St. Germain","Liqueur","ml",328,739,""
1850,"1","꿀","General","bsp",328,967,""
1851,"1","칠레 고추","General","pn",328,471,""
1852,"59.1","Martinique Rum, La Favorite","Rum","ml",329,1174,""
1853,"11.1","메이플 시럽","General","ml",329,1161,""
1854,"11.1","물","General","ml",329,1846,""
1855,"22.2","라임 쥬스","General","ml",329,1119,""
1856,"7.4","생강 시럽","General","ml",329,880,""
1857,"6","비터스, Chinese 5 Spice","General","ds",329,233,""
1858,"4","바질","General","lf",329,171,""
1859,"44.4","Cognac","Brandy","ml",330,573,""
1860,"14.8","그레나딘","General","ml",330,934,""
1861,"14.8","Amer Picon","Liqueur","ml",330,60,""
1862,"14.8","레몬 주스","General","ml",330,1086,""
1863,"1","오렌지 껍질","Garnish","twst",330,1291,""
1864,"22.2","Jamaican rum (Aged, preferably Smith & Cross)","Rum","ml",331,1020,""
1865,"22.2","Cognac","Brandy","ml",331,573,""
1866,"29.6","Sweet vermouth, Carpano Punt e Mes","Wine","ml",331,1735,""
1867,"14.8","Orgeat 아몬드 시럽","General","ml",331,1300,""
1868,"2","비터스, Angostura","General","ds",331,74,""
1869,"1","레몬 껍질","Garnish","twst",331,1088,""
1870,"44.4","Herbal liqueur, Jeppson's Malort","Liqueur","ml",332,959,""
1871,"44.4","Sweet vermouth","Wine","ml",332,1730,""
1872,"3.7","Fernet Branca","Spirits","ml",332,756,""
1873,"1","오렌지 껍질","Garnish","twst",332,1291,""
1874,"29.6","Rye","Whisky","ml",333,1585,""
1875,"29.6","Cognac","Brandy","ml",333,573,""
1876,"29.6","Sweet vermouth","Wine","ml",333,1730,""
1877,"7.4","Maraschino Liqueur","Liqueur","ml",333,1163,""
1878,"3","Absinthe","Spirits","ds",333,2,""
1879,"2","비터스, Angostura","General","ds",333,74,""
1880,"1","레몬 껍질","General","twst",333,1087,""
